profile_id,pres,temp,lat,lon,psal,date
7900326_269,1054.08,1.594,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1056.08,1.593,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1058.08,1.592,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1060.08,1.592,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1062.08,1.592,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1064.08,1.592,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1066.08,1.591,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1068.08,1.591,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1070.08,1.59,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1072.08,1.589,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1074.08,1.589,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1076.08,1.588,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1078.08,1.587,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1080.08,1.582,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1082.08,1.577,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1084.08,1.575,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1086.08,1.574,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1088.08,1.573,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1090.08,1.571,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1092.08,1.569,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1094.08,1.569,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1096.08,1.566,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1098.08,1.564,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1100.08,1.561,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1102.08,1.558,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1104.08,1.557,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1106.08,1.554,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1108.08,1.551,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1110.08,1.549,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1112.08,1.547,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1114.08,1.543,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1116.08,1.538,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1118.08,1.534,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1120.08,1.529,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1122.08,1.526,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1124.08,1.524,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1126.08,1.521,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1128.08,1.518,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1130.08,1.516,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1132.08,1.513,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1134.08,1.51,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1136.08,1.508,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1138.08,1.507,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1140.08,1.506,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1142.08,1.503,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1144.08,1.505,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1146.08,1.505,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1148.08,1.505,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1150.08,1.504,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1152.08,1.502,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1154.08,1.5,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1156.08,1.493,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1158.08,1.484,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1160.08,1.48,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1162.08,1.476,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1164.08,1.474,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1166.08,1.473,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1168.08,1.466,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1170.08,1.463,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1172.08,1.456,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1174.08,1.442,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1176.08,1.436,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1178.08,1.434,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1180.08,1.433,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1182.08,1.432,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1184.08,1.432,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1186.08,1.431,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1188.08,1.428,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1190.08,1.427,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1192.08,1.427,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1194.08,1.418,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1196.08,1.417,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1198.08,1.418,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1200.08,1.416,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1202.08,1.417,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1204.08,1.418,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1206.08,1.42,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1208.08,1.422,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1210.08,1.42,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1212.08,1.418,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1214.08,1.408,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1216.08,1.408,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1218.08,1.406,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1220.08,1.407,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1222.08,1.409,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1224.08,1.41,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1226.08,1.409,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1228.08,1.405,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1230.08,1.402,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1232.08,1.4,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1234.08,1.396,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1236.08,1.395,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1238.08,1.394,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1240.08,1.39,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1242.08,1.385,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1244.08,1.383,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1246.08,1.381,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1248.08,1.379,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1250.08,1.376,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1252.08,1.372,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1254.08,1.37,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1256.08,1.364,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1258.08,1.349,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1260.08,1.338,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1262.08,1.335,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1264.08,1.333,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1266.08,1.332,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1268.08,1.333,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1270.08,1.333,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1272.08,1.331,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1274.08,1.33,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1276.08,1.323,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1278.08,1.316,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1280.08,1.312,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1282.08,1.308,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1284.08,1.307,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1286.08,1.304,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1288.08,1.302,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1290.08,1.301,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1292.08,1.298,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1294.08,1.291,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1296.08,1.291,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1298.08,1.29,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1300.08,1.289,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1302.08,1.288,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1304.08,1.286,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1306.08,1.281,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1308.08,1.278,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1310.08,1.277,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1312.08,1.277,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1314.08,1.276,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1316.08,1.275,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1318.08,1.275,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1320.08,1.274,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1322.08,1.274,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1324.08,1.273,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1326.08,1.272,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1328.08,1.271,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1330.08,1.27,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1332.08,1.266,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1334.08,1.263,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1336.08,1.26,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1338.08,1.258,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1340.08,1.256,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1342.08,1.253,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1344.08,1.254,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1346.08,1.252,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1348.08,1.251,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1350.08,1.25,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1352.08,1.25,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1354.08,1.25,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1356.08,1.25,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1358.08,1.25,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1360.08,1.25,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1362.08,1.25,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1364.08,1.25,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1366.08,1.251,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1368.08,1.249,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1370.08,1.248,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1372.08,1.246,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1374.08,1.239,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1376.08,1.237,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1378.08,1.238,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1380.08,1.238,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1382.08,1.239,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1384.08,1.238,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1386.08,1.237,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1388.08,1.236,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1390.08,1.235,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1392.08,1.233,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1394.08,1.231,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1396.08,1.231,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1398.08,1.23,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1400.08,1.23,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1402.08,1.229,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1404.08,1.226,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1406.08,1.222,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1408.08,1.219,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1410.08,1.218,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1412.08,1.215,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1414.08,1.213,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1415.98,1.212,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1418.08,1.211,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1420.08,1.209,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1422.08,1.206,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1424.08,1.203,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1426.08,1.203,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1428.08,1.202,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1430.08,1.202,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1432.08,1.202,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1434.08,1.202,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1436.08,1.201,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1438.08,1.2,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1440.08,1.199,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1442.08,1.2,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1444.08,1.2,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1446.08,1.199,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1448.08,1.199,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1450.08,1.199,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1452.08,1.196,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1454.08,1.195,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1456.08,1.195,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1458.08,1.193,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1460.08,1.193,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1462.08,1.185,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1464.08,1.183,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1466.08,1.182,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1468.08,1.181,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1470.08,1.181,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1472.08,1.181,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1474.08,1.178,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1476.08,1.178,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1478.08,1.177,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1480.08,1.176,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1482.08,1.169,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1484.08,1.168,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1486.08,1.164,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1488.08,1.163,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1490.08,1.161,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1492.08,1.16,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1494.08,1.16,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1496.08,1.159,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1498.08,1.159,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1500.08,1.158,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1502.08,1.156,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1504.08,1.155,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1506.08,1.154,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1508.08,1.153,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1510.08,1.153,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1512.08,1.152,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1514.08,1.147,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1516.08,1.137,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1518.08,1.133,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1520.08,1.133,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1522.08,1.133,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1524.08,1.132,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1526.08,1.131,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1528.08,1.131,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1530.08,1.126,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1532.08,1.123,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1534.08,1.12,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1536.08,1.117,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1538.08,1.115,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1540.08,1.112,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1542.08,1.108,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1544.08,1.107,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1546.08,1.106,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1548.08,1.103,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1550.08,1.1,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1552.08,1.1,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1554.08,1.099,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1556.08,1.099,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1558.08,1.099,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1560.08,1.098,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1562.08,1.097,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1564.08,1.095,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1566.08,1.095,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1568.08,1.095,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1570.08,1.095,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1572.08,1.093,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1574.08,1.092,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1576.08,1.091,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1578.08,1.09,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1580.08,1.087,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1582.08,1.086,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1584.08,1.085,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1586.08,1.085,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1588.08,1.084,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1590.08,1.083,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1592.08,1.081,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1594.08,1.079,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1596.08,1.079,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1598.08,1.079,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1600.08,1.078,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1602.08,1.079,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1604.08,1.078,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1606.08,1.077,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1608.08,1.073,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1610.08,1.072,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1612.08,1.072,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1614.08,1.072,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1616.08,1.07,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1618.08,1.069,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1620.08,1.07,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1622.08,1.071,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1624.08,1.07,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1626.08,1.07,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1628.08,1.071,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1630.08,1.071,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1632.08,1.071,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1634.08,1.071,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1636.08,1.062,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1638.08,1.059,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1640.18,1.056,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1642.08,1.056,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1644.08,1.056,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1646.08,1.057,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1648.08,1.059,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1650.08,1.057,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1652.08,1.057,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1654.08,1.059,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1656.08,1.06,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
7900326_269,1658.08,1.061,-56.688,-145.819,NULL,2018-06-01T13:01:02.000Z
